"Size","Boyut"
"Small Express Box","Küçük Ekspres Kutu"
"Smart Post","Akıllı Posta"
"Sort Order","Sıralama"
"Specific","Özel"
"Sprintline","Sprint hattı"
"Standard Overnight","Standart Gecelik"
"Standard Post","Standart Posta"
"Station","İstasyon"
"Subtotal","Ara Toplam"
"Subtotal With Discount","İndirimli Ara Toplam"
"The field is applicable if the Smart Post method is selected.","Bu alan sadece Akıllı Posta (Smart Post) yöntemi seçiliyse kullanılır."
"The response is in wrong format.","Hatalı cevap biçimi."
"There is no available method for selected shipping address.","Seçtiğiniz adres için bir teslimat yöntemi bulunamadı."
"There is no items in this order","Bu siparişte hiç ürün yok"
"Third Party","3.Parti"
"Title","Başlık"
"To Lower","Küçült"
"To Upper","Büyüt"
"Tracking XML URL","İzleme XML Adresi"
"UPS","UPS"
"UPS Expedited","UPS Hızlandırılmış"
"UPS Express","UPS Ekspres"
"UPS Express Box","UPS Ekspres Kutu"
"UPS Express Early A.M.","UPS Express Öğleden Önce"
"UPS Express Plus","UPS Ekspres Plus"
"UPS Ground","UPS Karasal Kargo"
"UPS Letter Envelope","UPS Mektup/Zarf"
"UPS Next Day Air","UPS Sonraki Gün Hava Kargosu"
"UPS Next Day Air Early A.M.","UPS Sonraki Gün Hava Kargosu Öğleden Önce"
"UPS Next Day Air Saver","UPS Sonraki Gün Hava Kargosu Ekonomik"
"UPS Saver","UPS Ekonomik"
"UPS Second Day Air","UPS 2. Gün Hava Kargosu"
"UPS Second Day Air A.M.","UPS 2. Gün Hava Kargosu Öğleden Önce"
"UPS Standard","UPS Standart"
"UPS Three-Day Select","UPS 3 Gün Seçimli"
"UPS Today Dedicated Courrier","UPS Bugün Özel Taşıyıcı"
"UPS Today Express","UPS Bugün Ekspres"
"UPS Today Express Saver","UPS Bugün Ekspres Ekonomik"
"UPS Today Intercity","UPS Bugün Intercity"
"UPS Today Standard","UPS Bugün Standart"
"UPS Tube","UPS Tüp"
"UPS Type","UPS Tipi"
"UPS Worldwide 10 kilo","UPS Dünya Çapında 10 kilo"
"UPS Worldwide 25 kilo","UPS Dünya Çapında 25 kilo"
"UPS Worldwide Expedited","UPS Dünya Çapında Hızlandırılmış"
"UPS Worldwide Express","UPS Dünya Çapında Ekspres"
"UPS Worldwide Express Plus","UPS Dünya Çapında Ekspres Plus"
