"Delete %s '%s'","Delete %s '%s'"
"Delete File","Sterge fisierul"
"Delete Image","Sterge imaginea"
"Delete Profile","Sterge profilul"
"Delete Role","Sterge regula"
"Delete Store","Stege magazinul"
"Delete Store View","Delete Store View"
"Delete Template","Sterge Template"
"Delete User","Stege utilizatorul"
"Delete Website","Stege situl web"
"Description","Descriere:"
"Design","Design:"
"Design Section","Sectiunea Design"
"Details","Detalii"
"Developer Section","Dectiunea developer"
"Direction:","Direction:"
"Disable","Dezactivare"
"Disabled","Dezactivat"
"Display %s first","Display %s first"
"Display default currency","Display default currency"
"Distributed under GNU LGPL. See %s for details.","Distributed under GNU LGPL. See %s for details."
"Do you really want to KILL parallel process and start new indexing process?","Do you really want to KILL parallel process and start new indexing process?"
"Do you really want to proceed?","Do you really want to proceed?"
"Download","Download"
"Downloads","Downloads"
"Drag to move","Drag to move"
"Drop-down","Drop-down"
"Edit","Editeaza"
"Edit Design Change","Edit Design Change"
"Edit Email Template","Edit Email Template"
"Edit Order","Editeaza comanda"
"Edit Poll","Editeaza sondaj"
"Edit Queue","Edit Queue"
"Edit Review","Edit Review"
"Edit Role","Edit Role"
"Edit Store View","Edit Store View"
"Edit System Template","Edit System Template"
"Edit Template","Edit Template"
"Edit URL Rewrite","Edit URL Rewrite"
"Edit User","Modifica utilizator"
"Edit User '%s'","Edit User '%s'"
"Edit Website","Edit Website"
"Email","Email"
"Email Address:","Adresa mail :"
"Email Preview","Email Preview"
"Email to a Friend","Email to a Friend"
"Email:","Email :"
"Enable","Activeaza"
"Enabled","Activat"
"Enclose Values In:","Enclose Values In:"
"Entity Attributes","Atribut entitate"
"Entity Type","Tip entitate"
"Entity type:","Tip entitate :"
"Error","Eroare"
"Excel XML","Excel XM"
"Excl. Tax","Fara taxe"
"Exclude media folder from backup","Exclude media folder from backup"
"Expiration Date","Expiration Date"
"Expiration Date: %s/%s","Expiration Date: %s/%s"
"Export","Export"
"Export CSV","Export CVS"
"Export Filters","Filtre export"
"Export to:","Export catre:"
"Export:","Export :"
"FTP Host","FTP Host"
"FTP Host[:Port]","FTP Host[:Port]"
"FTP Login","FTP Login"
"FTP Password","FTP Parola"
"FTP credentials","Informatii conexiune FTP"
"Failed","Failed"
"Failed to add a product to cart by id ""%s"".","Failed to add a product to cart by id ""%s""."
"Failed to cancel the billing agreement.","Failed to cancel the billing agreement."
"Failed to clear the JavaScript/CSS cache.","Failed to clear the JavaScript/CSS cache."
"Failed to delete the billing agreement.","Failed to delete the billing agreement."
"Failed to update the profile.","Failed to update the profile."
"Field","Camp"
"Field Mapping","Field Mapping"
"File","Fisier"
"File Information","Informatii fisier"
"File System","Sistem de fisiere"
"File mode","Mod de fisier"
"File name:","Nume fisier :"
"File size should be more than 0 bytes","File size should be more than 0 bytes"
"Finished profile execution.","Finished profile execution."
"First Invoice Created Date","Data creare a primei facturi"
"First Name","Prenume"
"First Name is required field.","Prenumele este camp obligatoriu"
"First Name:","Prenume :"
"Fixed","Fixat"
"Flush Catalog Images Cache","Flush Catalog Images Cache"
"Flush JavaScript/CSS Cache","Flush JavaScript/CSS Cache"
"For category","Pentru o categorie"
"For latest version visit: %s","For latest version visit: %s"
"For product","Pentru un produs"
"Forgot Admin Password","Parola admin uitata"
"Forgot your password?","Parola uitata ?"
"Forgot your user name or password?","Forgot your user name or password?"
"From","De la"
"GLOBAL","GLOBAL"
"Gb","Gb"
"General Information","Informatii generale"
"General Section","Sectiune generala"
"Get Image Base64","Get Image Base64"
"Get help for this page","Get help for this page"
"Give the verifier code to application administrator","Give the verifier code to application administrator"
"Global Attribute","Atribut global"
"Global Record Search","Cautare inregistrare globala"
"Global Search","Cautare globala"
"Go Today","Go Today"
"Go to messages inbox","Go to messages inbox"
"Go to notifications","Go to notifications"
"Google Base","Google Base"
"Google Content","Google Content"
"Google Sitemaps","Google Sitemaps"
"Grand Total","Total general"
"Grid (default) / List","Grid (default) / List"
"Grid Only","Grid Only"
"Group:","Grup :"
"Guest","Invitat"
"HTTP (unsecure)","HTTP (nesecurizatID)"
"HTTPS (SSL)","HTTPS (SSL)"
"Help Us Keep Magento Healthy - Report All Bugs","Help Us Keep Magento Healthy - Report All Bugs"
"Helper attributes should not be used in custom layout updates.","Helper attributes should not be used in custom layout updates."
"Helper for options rendering doesn't implement required interface.","Helper for options rendering doesn't implement required interface."
"Home","Home"
"ID","ID"
"ID Path","ID cale"
"IP Address","Adresa  IP "
"IPN (Instant Payment Notification) Only","IPN (Instant Payment Notification) Only"
"Id","Id"
"If there is an account associated with %s you will receive an email with a link to reset your password.","If there is an account associated with %s you will receive an email with a link to reset your password."
"If this message persists, please contact the store owner.","If this message persists, please contact the store owner."
"If you do not specify an option value for a specific store view then the default (Admin) value will be used.","If you do not specify an option value for a specific store view then the default (Admin) value will be used."
"Images (.gif, .jpg, .png)","Imagini(.gif, .jpg, .png)"
"Images Cache","Images Cache"
"Import","Import"
"Import Service","Serviciu import"
"Import and Export","Import si export"
"Import and Export Tax Rates","Rata TVA Import si export "
"Import/Export","Import/Export"
"Import/Export Advanced","Import/Export avansat"
"Import/Export Profile","Profil Import/Export"
"Important: ","Important : "
"Imported <strong>%s</strong> records","<strong>%s</strong>inregistrari importate"
"In","In"
"In Database:","In Baza de date"
"In File:","In fisierul :"
"Inactive","Inactiv"
"Incl. Tax","Incl. Tax"
"Incoming Message","Incoming Message"
"Insert Variable...","Insereaza variabila"
"Interactive","Interactiv"
"Interface Locale: %s","Interface Locale: %s"
"Invalid Form Key. Please refresh the page.","Invalid Form Key. Please refresh the page."
"Invalid Import Service Specified","Invalid Import Service Specified"
"Invalid POST data (please check post_max_size and upload_max_filesize settings in your php.ini file).","Invalid POST data (please check post_max_size and upload_max_filesize settings in your php.ini file)."
"Invalid Secret Key. Please refresh the page.","Invalid Secret Key. Please refresh the page."
"Invalid User Name or Password.","Nume utilizator sau parola invalida."
"Invalid directory: %s","Director invalid : %s"
"Invalid email address ""%s"".","Email invalid "" %s"""
"Invalid email address.","Email invalid"
"Invalid file: %s","Invalid file: %s"
"Invalid input data for %s => %s rate","Invalid input data for %s => %s rate"
"Invalid parent block for this block","Invalid parent block for this block"
"Invalid parent block for this block.","Invalid parent block for this block."
"Invalid password reset token.","Invalid password reset token."
"Invalid sender name ""%s"". Please use only visible characters and spaces.","Invalid sender name ""%s"". Please use only visible characters and spaces."
"Invalid timezone","Fus orar invalid"
"Invalidated","Invalidat"
"Inventory Stock Status","Status stoc inventar"
"Invoice #%s comment added","Invoice #%s comment added"
"Invoice #%s created","Invoice #%s created"
"Invoice History","Invoice History"
"Invoice Totals","Invoice Totals"
"Invoice canceling error.","Invoice canceling error."
"Invoice capturing error.","Invoice capturing error."
"Invoice voiding error.","Invoice voiding error."
"Invoices","Facturi"
"Is Closed","Is Closed"
"Is Default","Is Default"
"Issue Number","Issue Number"
"Items","Articole"
"JavaScript seems to be disabled in your browser.","JavaScript seems to be disabled in your browser."
"JavaScript/CSS","JavaScript/CSS"
"JavaScript/CSS Cache","JavaScript/CSS Cache"
"Kb","Kb"
"Last 24 Hours","Ultimele 24 Ore"
"Last 5 Orders","Last 5 Orders"
"Last 5 Search Terms","Last 5 Search Terms"
"Last 7 Days","Last 7 Days"
"Last Credit Memo Created Date","Last Credit Memo Created Date"
"Last Invoice Created Date","Last Invoice Created Date"
"Last Logged In (%s):","Last Logged In (%s):"
"Last Logged In:","Last Logged In:"
"Last Name","Nume"
"Last Name is required field.","Last Name is required field."
"Last Name:","Nume :"
"Last updated: %s. To refresh last day\'s <a href=""%s"">statistics</a>, click <a href=""%s"">here</a>.","Last updated: %s. To refresh last day\'s <a href=""%s"">statistics</a>, click <a href=""%s"">here</a>."
"Latest Message:","Ultimul mesaj:"
"Layered Navigation Indices","Layered Navigation Indices"
"Layered Navigation Indices were refreshed.","Layered Navigation Indices were refreshed."
"Leave empty to use tax identifier","Leave empty to use tax identifier"
"Lifetime Sales","Lifetime Sales"
"Lifetime statistics have been updated.","Lifetime statistics have been updated."
"Links","Links"
"Links with associated products will retain only after saving current product.","Links with associated products will retain only after saving current product."
"List (default) / Grid","List (default) / Grid"
"List Only","List Only"
"Load Template","Load Template"
"Load default template","Load default template"
"Loading...","Loading..."
"Local Server","Server local"
"Local/Remote Server","Local/Remote Server"
"Locale","Profil local"
"Log In","Conectare"
"Log Out","Deconectare"
"Log in to Admin Panel","Log in to Admin Panel"
"Log in to use <strong>%s</strong>","Log in to use <strong>%s</strong>"
"Log into Magento Admin Page","Log into Magento Admin Page"
"Logged in as %s","Logged in as %s"
"Login","Login"
"Low Stock","Low Stock"
"MAJOR","MAJOR"
"MINOR","MINOR"
"MS Excel XML","MS Excel XML"
"Magento Admin","Admin Magento"
"Magento Commerce - Administrative Panel","Magento Commerce - Administrative Panel"
"Magento Connect","Magento Connect"
"Magento Connect Manager","Magento Connect Manager"
"Magento Logo","Magento Connect"
"Magento is a trademark of Magento Inc. Copyright &copy; %s Magento Inc.","Magento is a trademark of Magento Inc. Copyright &copy; %s Magento Inc."
"Magento root directory","Magento root directory"
"Magento ver. %s","Magento ver. %s"
"Magento&trade; is a trademark of Magento Inc.<br/>Copyright &copy; %s Magento Inc.","Magento&trade; is a trademark of Magento Inc.<br/>Copyright &copy; %s Magento Inc."
"Make sure that data encoding in the file is consistent and saved in one of supported encodings (UTF-8 or ANSI).","Make sure that data encoding in the file is consistent and saved in one of supported encodings (UTF-8 or ANSI)."
"Manage Attribute Sets","Gestioneaza seturi de atribute"
"Manage Attributes","Gestioneaza atribute"
"Manage Categories","Gestioneaza categorii"
"Manage Content","Gestioneaza continut"
"Manage Currency Rates","Gestioneaza rate valute"
"Manage Currency Symbols","Manage Currency Symbols"
"Manage Customers","Gestioneaza Clienti"
"Manage Options (values of your attribute)","Manage Options (values of your attribute)"
"Manage Ratings","Gestioneaza retinguri"
"Manage Stores","Gestioneaza magazine"
"Manage Tax Rules","Gestioneaza regulile de taxe"
"Manage Tax Zones and Rates","Gestioneaza zone de taxe si rate"
"Manage Titles (Size, Color, etc.)","Manage Titles (Size, Color, etc.)"
"Manual","Manual"
"Matched Expression","Matched Expression"
"Maximum sender name length is 255. Please correct your settings.","Maximum sender name length is 255. Please correct your settings."
"Mb","Mb"
"Media (.avi, .flv, .swf)","Media (.avi, .flv, .swf)"
"Media storages synchronization has completed!","Media storages synchronization has completed!"
"Messages Inbox","Inbox mesaje"
"Month","Luna"
"Most Viewed","Most Viewed"
"Most Viewed Products","Most Viewed Products"
"Multiple Select","Selectare multipla"
"My Account","Contul meu"
"My Applications","Aplicatiile mele"
"N/A","N/A"
"NOTICE","Anunt"
"Name","Nume"
"Name on Card","Name on Card"
"Name on the Card: %s","Name on the Card: %s"
"Name:","Nume:"
"Never (production)","Never (production)"
"New ","Nou"
"New API Key","API key nou"
"New Accounts","Conturi noi"
